user_id,Age,Gender,Country,is_plus
24772915,19,Male,Pakistan,True
24958977,19,Male,Pakistan,False
24860573,19,Male,Pakistan,False
21495975,22,Female,Pakistan,False
24972731,21,Female,Pakistan,False
24898215,21,Male,Pakistan,False
24839259,20,Male,Pakistan,False
23373333,23,Male,Pakistan,False
13028185,22,Male,Pakistan,False
24644613,36,Male,Pakistan,False
24919021,19,Male,Pakistan,False
14370121,23,Male,Pakistan,False
24863279,32,Female,Pakistan,False
23620423,22,Female,Pakistan,False
22516737,26,Male,Pakistan,False
24855685,31,Female,Pakistan,False
24896663,33,Male,Pakistan,False
24916299,40,Male,Pakistan,False
24764667,40,Female,Pakistan,False
